LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,actual_default,rf_default_probability,rf_decision
50000,2,3,2,28,0,0,0,0,0,0,52775,54397,55328,42511,31032,34510,2500,2000,2000,5000,4000,3000,1,0.12999259991402998,REVIEW
140000,2,1,1,40,1,-1,-1,-1,-1,-1,0,1220,0,584,0,190,1220,0,584,0,190,0,0,0.2297639926284875,REVIEW
60000,2,2,2,22,0,0,-1,-1,0,0,11718,4878,18347,15707,18976,6355,1000,37325,20800,3500,1232,113,0,0.1229393131876691,REVIEW
10000,1,1,1,50,0,0,0,0,0,0,10043,9616,9718,9916,9250,7461,1194,1076,274,370,472,375,0,0.21420974095047712,REVIEW
170000,1,2,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2573820522751944,REVIEW
500000,2,1,1,40,-2,-2,-2,-2,-2,-2,2121,0,0,0,0,522,0,0,0,0,522,117,0,0.19998196712383476,REVIEW
50000,1,2,2,49,0,0,0,2,2,2,7282,8307,9709,9404,10254,9940,1300,1700,0,1000,0,200,0,0.397011470699805,REJECT
200000,1,2,1,41,2,2,2,2,2,2,1075,11201,1383,976,1126,563,11000,980,0,563,0,413,0,0.6800643671232782,REJECT
130000,2,2,1,29,0,0,0,0,0,0,132214,132361,128904,101785,101849,99296,5500,5904,4785,3849,4296,3139,0,0.09189279576730414,APPROVE
30000,1,4,1,56,0,0,0,-1,-1,-1,29060,23546,0,1473,780,0,1030,0,1473,780,0,1320,0,0.18712397855759855,REVIEW
330000,2,2,1,29,0,0,0,0,0,0,132702,135972,137289,141844,143470,146596,6972,4989,6844,5470,5596,5577,0,0.07657390208001244,APPROVE
20000,1,2,2,30,1,-2,-2,-2,-2,-2,-300,-690,-1080,-1470,-1860,-2250,0,0,0,0,0,4000,0,0.3756829245996643,REJECT
310000,2,1,1,39,-2,-2,-2,-2,-2,-2,4934,1275,1572,240,-1226,-2074,1275,1572,240,970,0,6585,0,0.14018120856815472,REVIEW
370000,1,2,2,36,0,0,0,0,2,0,47269,43531,59801,53925,30534,23618,2000,20000,8000,0,1000,0,0,0.1506747028089232,REVIEW
180000,2,1,2,26,-1,-1,-1,-1,-1,-1,873,7233,2701,1900,45517,9451,7233,2701,1900,45517,9451,5795,0,0.08902964690641879,APPROVE
210000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3028614787666148,REJECT
480000,2,1,2,32,-2,-2,-2,-2,-2,-2,11872,38933,23479,52177,54005,53853,40000,23479,52209,54005,54500,42321,0,0.059313701018767186,APPROVE
50000,2,3,3,46,-1,-1,-1,-1,-1,-1,390,390,390,390,1200,1869,390,390,390,1200,1869,3610,0,0.182167259276092,REVIEW
50000,2,3,1,22,1,4,3,2,0,0,20065,21044,20433,19799,19262,19124,1600,0,0,900,700,700,0,0.49355090575983324,REJECT
160000,2,1,2,29,-1,-1,0,0,0,0,20193,3250,9244,8344,5607,1289,3250,6152,1000,1401,0,0,0,0.10786714465000545,REVIEW
50000,1,2,1,38,0,0,0,0,0,0,22178,21976,21697,20683,19283,19965,1700,1650,850,700,1000,1000,0,0.1508127021668863,REVIEW
500000,2,3,2,49,0,0,0,0,0,0,207406,207479,211508,223660,228014,223940,15000,10000,23660,20000,13940,26542,0,0.09447333585052156,APPROVE
50000,2,2,1,29,0,0,0,0,0,0,98492,50095,49057,17426,17789,18003,2477,2409,769,792,659,631,0,0.1562077973137281,REVIEW
200000,1,1,2,31,0,0,0,0,0,0,6618,6777,7957,4667,76187,74900,1900,3008,3500,73000,2700,3800,0,0.08326487873928587,APPROVE
50000,1,2,2,25,2,2,2,2,2,-2,61143,58394,52805,52546,8959,9812,3000,0,1489,51285,1000,368,1,0.6854912575901254,REJECT
20000,2,2,2,53,0,0,0,0,0,0,8847,10202,11227,11145,11381,12191,1500,1500,400,416,1002,0,0,0.19137665318867225,REVIEW
120000,2,2,1,34,0,0,0,0,0,0,119884,105631,73143,75919,77059,78820,4545,2700,4000,3000,3000,4000,0,0.09318260197555948,APPROVE
170000,2,2,2,51,0,0,0,0,0,0,154278,161679,165068,166227,109682,112906,10000,7500,6778,4000,5000,5000,0,0.07921277713695735,APPROVE
20000,2,1,1,30,2,2,2,0,0,0,5766,7511,7678,7318,7458,7598,2000,500,0,500,500,0,1,0.7025119685276638,REJECT
280000,1,1,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30645147686880014,REJECT
30000,1,1,2,41,0,0,0,2,2,0,16098,17130,18621,19017,18571,19264,1597,2088,1000,0,1001,380,1,0.3354704447382122,REJECT
50000,2,3,2,30,0,0,2,0,0,0,50332,51247,50073,26550,25842,25996,4210,0,1500,1090,2000,2000,0,0.2135546857248855,REVIEW
20000,2,2,1,54,1,2,0,0,0,0,14930,14404,15558,16166,8824,0,11,1392,1000,176,0,0,1,0.39163048965568686,REJECT
200000,1,1,2,40,0,0,0,0,0,0,66052,68994,70825,73902,74943,76996,3800,3300,4000,2600,3000,3000,0,0.0799160538214704,APPROVE
100000,2,1,1,34,1,2,2,2,2,2,46092,45074,48287,49091,50149,51176,0,3978,1900,2000,2000,0,0,0.5295609832349057,REJECT
60000,2,2,2,23,0,0,0,0,0,0,63709,64261,50243,15092,12037,10000,2351,1237,422,528,2000,5000,1,0.16023295306109112,REVIEW
480000,2,2,2,31,0,0,0,0,0,0,241989,217460,242500,185344,164256,168433,9960,30902,7410,6368,7323,5837,0,0.09209480270169611,APPROVE
50000,2,2,1,39,0,0,0,0,0,0,48651,48939,49204,46415,28453,29094,2200,1739,9500,1500,1210,1000,0,0.1378514920833158,REVIEW
470000,1,1,2,30,0,0,0,0,0,0,290137,294980,276255,241089,223366,207733,15128,12235,10123,10019,10102,10000,0,0.11205335518126593,REVIEW
30000,2,2,1,44,0,0,0,0,0,0,28467,29792,29739,24950,25248,25109,1814,1459,1373,871,890,1375,1,0.16355215613921614,REVIEW
170000,1,3,1,48,0,0,0,0,0,0,170845,171762,170464,127364,127024,125341,6800,7790,4587,4675,4525,4497,0,0.08826293916041247,APPROVE
170000,1,1,1,45,0,0,-1,2,-1,2,2610,0,1565,965,6265,2445,0,1565,0,6500,0,3115,0,0.29940976522570995,REVIEW
50000,2,2,2,25,0,0,0,0,0,0,33703,30857,28481,27634,26691,26329,1800,1800,1400,915,1500,1500,0,0.1416238098325182,REVIEW
30000,2,2,1,27,2,2,2,3,3,4,26648,27536,28203,29048,29903,30431,1600,1400,1600,1600,1600,1000,0,0.7346672198109785,REJECT
20000,2,1,2,23,-1,-1,-1,-1,-1,-1,1207,0,174,1200,1434,0,0,174,1200,1434,0,974,0,0.1842596492870982,REVIEW
130000,2,2,2,42,1,2,2,2,2,2,117391,119378,121993,123503,124578,127434,5400,6000,5000,4600,5000,5100,0,0.460898394025803,REJECT
200000,1,2,1,44,-1,-1,-1,-1,-1,-1,4735,3668,21602,3760,2925,16751,3679,21666,4971,2933,16759,5010,0,0.08430724282165915,APPROVE
260000,2,2,1,36,0,0,-1,0,-1,0,7258,7935,4979,3976,6623,24426,2037,4979,1019,6623,18119,1382,0,0.09017815428630209,APPROVE
30000,1,1,2,38,2,0,0,0,0,0,69707,71904,62630,57406,46231,73262,4000,5000,8000,1460,40000,10000,0,0.4730993305047529,REJECT
30000,2,2,1,22,0,0,0,0,0,0,14533,16534,17213,17723,17431,17882,3002,2002,1553,1002,2002,1000,0,0.14996759081787814,REVIEW
30000,2,2,2,34,2,-1,2,2,2,2,99568,32326,31840,37075,37662,36904,33000,33000,5810,1325,0,3095,0,0.6089048568669361,REJECT
70000,2,1,2,25,-1,-1,-1,-1,-2,-1,1288,0,1999,0,0,842,0,1999,0,0,842,0,0,0.18520370602811617,REVIEW
360000,2,2,2,36,0,0,0,0,0,0,83412,77205,16250,13600,12640,0,3700,1123,500,640,0,0,0,0.12176137491473521,REVIEW
20000,1,2,2,23,0,0,2,0,0,0,13987,15958,16168,16268,16600,0,2200,900,500,332,2000,0,0,0.26400023772035813,REVIEW
150000,2,2,1,25,-1,-1,-2,-1,-1,-1,6156,0,0,316,316,316,0,0,316,316,316,316,0,0.19065546416753404,REVIEW
50000,1,2,2,47,0,0,0,0,0,0,19949,19356,19849,20301,17951,17254,2000,2000,2000,1000,1000,1000,0,0.14546436486528244,REVIEW
240000,2,1,1,37,0,0,0,0,0,0,173677,176304,355496,176402,174440,172806,8000,9500,12448,6155,6453,6390,1,0.08862441196625857,APPROVE
130000,2,2,1,38,0,0,0,0,0,0,127626,128136,88423,90235,92154,85510,5400,3100,3100,3200,3000,3100,0,0.09550954639339881,APPROVE
450000,2,1,2,36,-1,-1,-1,-1,-1,-1,3893,522,2218,99,99,412,600,2300,0,0,412,3146,1,0.15690039477763362,REVIEW
180000,2,2,1,30,0,0,0,0,-1,-1,39259,41054,25590,5817,13623,-2202,3000,6000,1000,13623,388,77001,0,0.09596827125316881,APPROVE
180000,1,2,2,34,0,0,0,0,0,0,167604,162774,148961,78024,72989,75454,6949,6502,3022,3000,3022,2000,0,0.08844837131974453,APPROVE
130000,2,1,2,24,0,0,2,0,-1,-1,16078,16055,13371,4405,1292,390,4176,0,1000,1292,390,2165,0,0.20470267012637194,REVIEW
300000,2,1,2,28,0,0,0,-1,-1,-2,9582,6803,7198,6975,9356,3697,1818,7217,7023,9383,3714,6546,0,0.07601843165971199,APPROVE
150000,1,2,1,30,1,2,-1,-1,0,0,40496,3880,1377,4007,7742,11376,1000,5000,5960,5000,5000,1000,0,0.23687313461289253,REVIEW
50000,1,1,1,25,0,0,0,2,0,0,47053,5472,5891,6595,8400,4041,2000,1500,1000,2000,1000,1000,0,0.24443040194689986,REVIEW
130000,1,2,2,27,0,0,0,-2,-2,-2,21920,12390,0,0,0,0,1400,0,0,0,0,0,0,0.15995251726535037,REVIEW
50000,2,1,2,22,0,0,0,-1,-1,-2,13801,9549,5385,7781,0,0,1372,1275,7900,0,0,0,0,0.17924543136195484,REVIEW
300000,2,1,2,39,0,0,0,0,0,2,87540,89792,91558,93741,99802,97711,5000,4500,5000,8000,0,4000,0,0.1637068544417162,REVIEW
40000,2,2,2,23,2,2,2,0,0,0,33313,34086,33239,33938,34694,35389,1600,0,1250,1300,1270,2800,1,0.6473373546837451,REJECT
110000,1,2,1,32,0,0,0,0,-2,-2,56573,26953,28190,-18,-18,-18,2000,2000,0,0,0,0,0,0.1434857508791605,REVIEW
110000,2,2,2,35,0,0,0,0,0,0,125719,121523,116319,116082,111141,110854,4316,4120,4001,4173,4103,3888,0,0.09067545198417562,APPROVE
430000,1,2,1,38,-2,-2,-2,-2,-2,-2,18517,23565,34028,28407,33608,52015,23565,34028,28418,33651,52015,21000,0,0.062286804522428706,APPROVE
50000,1,2,1,57,0,0,0,0,0,0,46540,48520,47875,48110,18576,15339,2770,2100,1300,700,1000,1000,0,0.150257566643568,REVIEW
360000,1,1,2,28,0,0,0,0,0,0,78398,86955,127146,103273,91933,108163,25126,60259,27208,31262,90114,30463,0,0.06172966221328312,APPROVE
260000,2,2,2,28,0,0,0,0,0,0,251560,379318,226538,202887,195364,181206,9139,13805,7100,6952,12812,6362,0,0.1273074330464782,REVIEW
210000,1,2,1,41,2,2,2,2,2,2,87705,90376,90687,91888,93852,95734,4800,2500,3900,3400,3400,3400,1,0.7666305547564797,REJECT
50000,2,2,1,39,0,0,0,0,0,0,32802,31002,32115,31824,32498,21757,1497,2000,1000,1064,1059,290,0,0.14894044257124084,REVIEW
70000,2,1,2,34,0,0,0,0,0,0,36467,40505,43333,36959,27296,23474,5000,5000,1500,546,1000,1746,0,0.11606153330880316,REVIEW
70000,1,3,1,56,0,0,0,0,0,0,42039,46330,47480,49242,29993,29618,5000,2238,3000,3000,1500,1500,0,0.12237678284410038,REVIEW
50000,1,2,2,24,0,0,0,0,0,0,47578,33666,16177,16607,17186,17749,2000,2000,1000,1000,1000,1000,0,0.1468449874625408,REVIEW
500000,1,2,1,41,0,0,0,0,0,0,171565,184782,152365,139757,153348,127391,20241,20154,20019,20151,20037,21,0,0.08414328478582479,APPROVE
80000,2,2,2,27,0,0,0,0,-1,0,26144,26625,3600,0,68424,42601,1075,1200,0,68424,1264,0,0,0.15986529780143452,REVIEW
10000,2,3,3,48,0,0,0,0,0,0,7065,8148,9199,9558,9136,9392,1200,1200,500,500,500,0,0,0.2128101175052123,REVIEW
200000,1,1,1,52,-1,-1,-1,-1,-1,-1,1015,932,1453,821,1123,878,934,1461,823,1126,880,926,0,0.1472442045249803,REVIEW
80000,1,3,1,42,-2,-2,-2,-2,-2,-2,390,1780,120,0,0,0,1780,360,0,0,0,0,0,0.18920097743162645,REVIEW
100000,2,2,1,26,2,0,0,0,0,0,97361,96265,49380,29152,28832,29949,4732,1500,1500,1500,1500,1964,1,0.516796832277425,REJECT
380000,1,2,1,39,-2,-2,-2,-2,-2,-2,3074,-18618,-9415,-9415,-9415,-9415,9203,0,0,0,0,8000,0,0.18352121909588381,REVIEW
50000,2,2,1,50,0,0,0,0,0,0,49068,47947,49293,41941,39643,39273,1848,2194,1842,1544,1396,1420,0,0.13951484893792254,REVIEW
180000,1,2,1,40,0,0,0,0,0,0,126937,109884,49475,50840,50090,48345,5000,2000,2000,2000,2000,2000,1,0.09412957211151983,APPROVE
50000,1,2,1,32,0,0,0,-1,2,0,50564,49710,0,50551,40590,39384,2686,0,50551,0,1600,1500,0,0.24295171362044712,REVIEW
200000,1,2,1,45,-1,0,-1,-1,0,-1,98974,36829,31707,44433,4155,2114,10000,31727,44626,18,2124,9844,0,0.0791979426856329,APPROVE
200000,2,2,1,39,1,-2,-1,-1,-1,-2,0,0,12888,2075,0,0,0,12888,2075,0,0,5051,0,0.17905566414478588,REVIEW
20000,1,2,1,50,0,0,0,0,2,0,6620,7556,8570,10020,9715,10153,1200,1300,1600,0,600,600,0,0.2610793908960849,REVIEW
180000,2,2,2,31,-1,-1,-1,-1,-1,0,326,326,326,326,76465,79695,326,326,326,76465,5000,5000,0,0.13263393204391913,REVIEW
170000,2,2,2,26,2,0,0,0,2,0,111170,113387,115807,119857,117100,118079,4065,5727,7500,2000,4200,5000,1,0.5896287041187409,REJECT
30000,2,1,2,25,2,2,2,2,2,0,29335,29869,26425,28034,27375,23466,4000,0,4400,0,2000,2000,1,0.7015822081961365,REJECT
240000,1,2,1,41,0,0,0,0,0,0,238902,241717,240041,231036,194520,195392,8135,8685,10252,7016,7033,7019,1,0.1138699369769827,REVIEW
30000,2,2,1,36,-1,-1,-1,-1,-1,-1,326,326,833,326,802,802,326,833,326,802,326,0,0,0.2165879488890753,REVIEW
250000,1,1,1,44,-1,-1,-1,-1,-1,0,3704,5303,25959,6354,2994,5360,5319,26036,6373,3000,4376,3609,0,0.07313775265790086,APPROVE
260000,1,3,2,43,0,0,0,0,0,0,154386,151549,158888,144169,151679,143995,10000,10000,10000,10000,8000,10000,0,0.07714127889960934,APPROVE
160000,1,3,1,46,2,2,0,0,0,0,168501,160421,157661,73322,57835,41842,0,6322,2275,2343,3069,77005,0,0.6100803790207583,REJECT
130000,1,2,2,33,0,0,0,0,0,0,114984,118641,119286,121377,123655,125917,5800,4400,4350,4500,4600,5000,0,0.09129148006762901,APPROVE
40000,1,2,1,46,2,2,2,3,2,3,27324,30108,32515,31698,33581,32772,3573,3206,0,2700,0,0,1,0.7859070322527768,REJECT
240000,2,2,1,38,0,0,2,0,0,2,32981,47320,46392,51652,54969,42373,15000,0,6000,4059,14,10022,0,0.16661648696753,REVIEW
20000,1,2,1,62,2,0,0,0,0,0,17870,18740,19343,19402,11731,0,1462,1367,682,627,0,0,1,0.5733689070909869,REJECT
160000,2,2,2,35,0,0,2,0,0,0,25590,29169,28406,28836,30208,30853,4000,0,1200,2000,1300,1291,0,0.16285535981375596,REVIEW
100000,1,3,1,40,0,0,-1,-1,-2,-2,12878,7702,2377,0,0,0,2000,2377,40000,0,0,0,0,0.13491017360196286,REVIEW
150000,1,1,2,33,1,2,2,2,0,0,88590,85800,91242,88399,89629,94637,0,7400,0,3300,7000,0,1,0.40794387507724506,REJECT
340000,1,1,2,29,-1,0,0,0,0,0,44855,331641,331334,286660,263505,268256,300039,13214,12005,13005,10011,12005,0,0.12413784172686906,REVIEW
40000,2,1,2,24,0,0,0,0,2,0,38272,39159,40007,41973,40689,40640,2000,2000,3100,0,1500,1500,1,0.20649302585728802,REVIEW
80000,2,2,2,24,2,2,3,2,3,2,75444,80025,78129,82581,81053,79133,6400,0,6300,0,0,5000,1,0.7099405731672911,REJECT
90000,1,1,2,33,-1,-1,-1,-1,-1,2,498,498,498,498,3482,2793,498,498,498,3482,0,483,0,0.21931911131899637,REVIEW
30000,1,3,2,37,1,2,2,0,0,0,24095,24796,23722,24630,24934,25264,1398,0,1696,1000,1500,500,0,0.4522529418792179,REJECT
50000,2,3,1,46,0,0,0,0,0,0,21453,22365,12874,13341,10556,9396,1634,1143,610,509,500,1000,0,0.16734125204465303,REVIEW
360000,2,1,2,27,-1,-1,-1,0,0,-1,949,40,175512,74334,46985,50276,40,175539,1372,0,50276,13460,0,0.11255947598530762,REVIEW
50000,1,2,2,34,0,0,0,0,0,0,48844,49335,49236,43524,27062,27923,1898,1996,2162,2000,1300,2000,0,0.14372888051777116,REVIEW
300000,2,1,2,28,0,0,0,0,-1,-1,10291,19617,19326,10662,10162,10250,19326,10000,1940,10200,10500,10000,0,0.0719608389365534,APPROVE
240000,2,1,1,42,-1,2,-1,-1,0,-1,2108,1386,17601,1410,705,705,0,17601,2115,0,705,4000,0,0.22024469198484975,REVIEW
220000,2,2,1,41,0,0,0,0,0,0,126532,90013,91191,86139,83743,78555,4500,4006,3000,3000,3000,6000,0,0.07903541061264567,APPROVE
80000,2,2,1,38,0,0,0,0,0,0,43170,44151,45505,43485,44830,43229,2000,2100,2000,2000,2000,2000,0,0.11198315901086874,REVIEW
100000,2,2,1,48,1,2,2,2,-1,-1,7828,7260,430,0,860,430,430,0,0,860,430,1166,0,0.43621979451298565,REJECT
480000,1,2,1,30,-1,-1,-1,-1,-1,-1,1309,662,645,32636,27552,1428,668,645,32641,27552,1428,11822,0,0.10537824345648222,REVIEW
70000,2,2,2,29,0,0,0,0,0,0,20244,65072,61652,62788,57325,53415,50005,2312,2237,2038,2000,2127,0,0.12042421513926518,REVIEW
220000,2,2,1,41,-1,2,2,-1,2,-1,650,650,325,950,475,325,325,0,950,0,325,325,1,0.39222546755784554,REJECT
230000,2,1,2,45,0,0,0,0,0,0,204625,205816,205294,194263,212257,206084,15006,15026,15000,20000,15030,15030,0,0.09113647888385418,APPROVE
120000,2,1,1,32,-1,-1,-1,-1,-1,0,497,0,1085,193,1549,1549,0,1085,193,1549,0,787,0,0.19015943083335793,REVIEW
240000,1,1,2,33,0,0,0,0,0,0,85603,63733,61710,50106,18874,18994,2500,3354,1800,1000,1200,2000,0,0.09625485634029442,APPROVE
620000,1,2,2,29,0,0,0,0,0,0,524191,524555,445543,443199,451040,431316,19306,15669,16011,16000,15500,17002,0,0.15326144973302866,REVIEW
280000,1,2,1,34,0,0,0,0,0,0,55237,55664,51436,34260,36564,33331,2625,1795,1372,3931,3047,671,0,0.09677660727680383,APPROVE
230000,1,1,2,32,0,0,0,0,0,0,164634,166134,142049,106677,88091,60929,7326,10000,10000,3000,2000,2000,0,0.08065237666325452,APPROVE
530000,2,1,2,39,0,0,0,0,0,0,439330,407763,364298,345867,346676,352736,17045,14089,11962,11763,12557,12496,0,0.14319005104563215,REVIEW
50000,2,1,2,22,2,2,2,2,2,2,46035,46620,47341,45527,48358,47442,2000,1800,0,4100,0,2500,1,0.7181356641376787,REJECT
200000,2,2,1,45,0,0,0,0,0,0,193641,121830,122181,121888,66771,65495,4543,5000,4500,3100,3000,1300,1,0.0891367064343214,APPROVE
50000,2,2,2,23,0,0,0,0,-1,2,16139,17261,14354,8713,1781,1615,1400,1000,500,1781,0,0,0,0.21451138496813613,REVIEW
120000,1,2,2,32,-1,-1,-1,-1,-1,-1,7111,5894,7670,20440,4260,15308,6000,7680,20440,4260,15308,7000,0,0.0823964886808016,APPROVE
30000,2,2,1,47,0,0,0,0,0,0,29187,29254,30206,58287,29522,30103,1505,1457,1016,1207,1600,1000,0,0.16448961871192377,REVIEW
410000,2,1,1,37,0,0,0,0,0,-1,54326,23223,25865,21619,19336,1433,5000,15014,5034,10006,1433,371,0,0.07993230101921239,APPROVE
30000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25286949272255643,REVIEW
360000,1,1,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27197377991515764,REVIEW
190000,1,2,2,29,0,0,0,0,0,0,185222,163336,157158,149423,115038,97756,5836,6358,5487,4038,3803,3042,0,0.08280607176851222,APPROVE
200000,1,3,1,43,0,-1,-1,-1,0,0,1243,1435,1270,3783,2522,1261,1453,1270,4000,0,0,1436,0,0.13869940645352685,REVIEW
330000,1,1,1,54,-2,-2,-2,-2,-2,-2,0,41219,374,0,15900,8601,41219,374,0,15900,8601,38000,0,0.1328106142154877,REVIEW
90000,2,2,1,56,-1,-1,-1,-1,-1,-1,1160,4701,13878,6556,2947,4808,4701,13882,6556,2947,4808,3131,0,0.09453691477325252,APPROVE
50000,2,2,2,36,0,0,0,0,0,0,29647,30845,32821,34855,11776,12088,2000,2800,3732,750,500,1000,1,0.14541501079076713,REVIEW
200000,2,1,2,44,0,0,0,0,0,-1,34606,34800,33275,33435,32778,3277,2100,2000,3435,3000,3277,29928,0,0.08133263080074428,APPROVE
480000,2,1,1,39,0,0,-1,0,0,0,106660,400000,66270,80274,82160,110773,302000,66270,15000,3044,30042,34048,0,0.0833243911072981,APPROVE
100000,2,3,1,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372471066511778,REJECT
440000,2,2,2,34,-2,-2,-2,-2,-2,-2,0,200,751,2674,317,565,200,751,2700,320,570,0,0,0.14173679968099562,REVIEW
150000,1,1,1,35,0,0,0,0,0,0,160292,153981,129725,103050,54447,46943,6100,5100,4200,1900,1600,1500,1,0.0945202272567688,APPROVE
240000,1,1,2,46,0,0,0,0,0,0,471814,478380,395612,386295,356206,352257,16044,15087,12000,15000,12000,12000,0,0.14373952255104083,REVIEW
140000,2,3,1,44,1,-1,-1,-1,-1,-1,-9,900,311,7867,1031,1117,909,311,7867,1031,1117,0,0,0.15434074937312894,REVIEW
360000,1,3,1,42,-1,-1,-1,0,-1,-1,25988,1815,22648,19433,16708,24047,1815,22674,95,16790,24283,17387,0,0.09016079341619548,APPROVE
120000,1,2,2,31,3,3,2,2,-2,-2,113722,110525,103632,-36,-18,-18,0,0,0,0,0,0,0,0.6517356373297162,REJECT
50000,1,1,2,33,-1,2,2,2,0,0,36363,35483,48256,47098,46898,150,0,13500,0,0,0,0,0,0.38577611735848427,REJECT
200000,1,1,2,27,-1,-1,-1,-1,-1,-1,4890,3630,4882,10955,10435,1665,3630,4882,11034,10435,1665,3765,0,0.08298174236443083,APPROVE
270000,2,1,1,42,-1,-1,-1,0,0,0,1870,0,8091,8350,8350,0,0,8091,1000,0,0,0,0,0.14462229588732645,REVIEW
50000,2,2,2,33,0,0,0,0,0,0,51444,52607,48083,30205,29747,30042,2000,1500,1690,1200,1200,992,0,0.15599004342923664,REVIEW
310000,1,2,2,27,0,0,0,0,0,0,22936,255040,241092,242850,237818,237762,240101,9012,8549,8324,8524,9052,0,0.11190084450971613,REVIEW
200000,2,1,1,39,-1,0,-1,0,0,0,8432,6977,6727,6864,5253,3388,3746,6737,2013,10,20,10901,0,0.09751337159084432,APPROVE
250000,1,3,1,39,0,0,0,0,0,0,209263,199834,200957,205454,205710,210115,7127,7335,8871,8055,8426,5208,0,0.10083691371851293,REVIEW
120000,1,2,2,40,2,2,2,2,2,2,58908,53306,50104,43957,43401,37371,1000,3000,0,5000,0,31000,1,0.7308259310190643,REJECT
500000,1,3,2,32,0,0,2,0,0,0,211508,183713,158759,119566,123098,132355,10070,3066,13366,20898,20155,16101,0,0.14053170179621458,REVIEW
120000,2,2,2,29,0,0,0,0,0,0,96342,97724,99131,100464,100380,101445,4500,4500,4500,3700,3679,4100,0,0.0904394004412708,APPROVE
50000,1,1,1,37,0,0,-2,-2,-2,-2,30400,0,0,0,0,0,500,0,0,0,0,0,0,0.18887019415108103,REVIEW
450000,2,1,1,29,0,0,0,0,0,0,104457,68877,62223,65522,61413,63547,2489,2528,10179,10013,5183,5000,0,0.075942559777047,APPROVE
200000,2,2,1,39,3,2,2,2,2,0,117868,114483,118855,125357,121853,124731,0,6216,10000,0,5000,4552,1,0.6960903497848888,REJECT
110000,2,1,2,29,-1,-1,-1,-1,-1,-1,316,316,316,316,466,316,316,316,316,466,316,632,0,0.21263135063803826,REVIEW
50000,2,2,1,35,0,0,0,0,0,0,34265,34175,33392,28340,24384,22643,2000,2000,2000,2000,1000,1000,0,0.14522944765942944,REVIEW
310000,2,2,1,44,-1,0,0,0,0,0,67423,67729,113788,106919,100656,93846,10000,56000,5000,4000,3300,5000,0,0.06687471678581827,APPROVE
200000,2,1,1,41,-1,-1,-1,-1,-1,-1,4533,8756,3539,5529,10332,6894,8756,3539,5529,10332,6894,3188,0,0.07708053658830046,APPROVE
20000,2,3,1,48,2,2,2,2,2,2,13836,14805,15865,16062,15509,16558,1500,1595,750,0,1452,0,1,0.7764318548711678,REJECT
20000,1,3,1,36,3,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1,0.8353985118550712,REJECT
240000,1,2,1,44,-1,-1,-1,-1,0,-1,5428,9054,13158,6507,2955,1092,9064,13158,6860,2295,1092,2076,0,0.08458119254529343,APPROVE
160000,1,2,1,37,2,-1,-1,-1,-1,-1,833,833,833,833,833,833,833,833,833,833,833,833,1,0.2884854846576372,REVIEW
30000,1,2,1,33,0,0,0,0,0,0,23467,24195,25286,25807,26350,27409,1409,1500,942,959,1500,946,0,0.16230495890722146,REVIEW
450000,1,1,1,34,0,0,0,0,0,0,451113,460261,455701,451559,429235,391559,18500,20000,17000,16300,14108,16000,0,0.11869084321026241,REVIEW
390000,1,2,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31464986435141123,REJECT
230000,1,1,2,28,0,0,0,0,0,0,29108,29240,30062,31253,31965,36782,1587,1409,10000,1193,6782,1026,0,0.09691340101368376,APPROVE
50000,2,3,2,26,0,0,0,0,0,0,9935,11029,12795,9983,10884,7666,1234,2000,297,1000,307,361,0,0.17523531487677324,REVIEW
80000,2,2,2,23,-1,-1,0,0,0,0,3796,7913,7012,11009,16418,27694,7913,1000,9000,6000,12000,5000,0,0.10237541746177013,REVIEW
260000,1,2,2,31,0,0,0,0,0,0,62446,54074,46407,38874,31324,24031,2000,2000,2000,2000,2000,72000,0,0.0906734522209814,APPROVE
140000,2,1,2,31,0,0,0,0,0,0,112936,117021,107837,96546,95489,97347,6000,5000,3400,3617,3600,3700,0,0.08926680477539799,APPROVE
20000,2,2,1,46,1,2,2,2,0,0,10935,11456,13169,13656,14430,14200,1000,1900,1000,1000,0,8119,1,0.479121623408359,REJECT
240000,2,1,2,28,0,0,0,0,0,0,192551,236772,201463,187916,149293,150614,100050,10000,7000,10040,7000,6000,0,0.08756214964189182,APPROVE
